EXP_ID	FILES_KEY	CLASS	NUCL.dna.AREA	NUCL.dna.FERET	NUCL.dna.X	NUCL.dna.Y	VORO.protein3.AREA	VORO.protein3.FERET	VORO.protein3.ROUND	VORO.protein3.AR	VORO.protein3.CENTRE_X	VORO.protein3.CENTRE_Y	CYTO.protein3.AREA
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1205	43.7379	582.2477	1545.2859	3711	97.7446	0.5115	1.9551	577.1467	1547.9231	2517
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1029	43.1393	517.019	1606.1948	2842	74.3303	0.8988	1.1126	520.9064	1612.3867	1825
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1034	40.3609	620.2959	1558.9942	2937	73.8241	0.828	1.2077	621.4329	1570.2382	1914
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1482	49.7293	782.3522	1546.0243	3818	84.4038	0.8976	1.1141	779.6928	1549.424	2344
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1250	48.3839	777.356	1606.4496	3291	80.1561	0.7179	1.3929	780.947	1602.823	2046
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	942	37.108	779.5011	1655.6019	2910	74.2024	0.8408	1.1894	785.2928	1661.4893	1973
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1104	40.7922	838.5399	1633.8379	2967	76.1052	0.7889	1.2676	836.6702	1633.9739	1866
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1324	44.911	650.9494	1791.969	4407	89.5377	0.898	1.1135	652.6559	1787.6818	3087
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1317	51.614	682.3535	1841.8766	2505	68.0661	0.9155	1.0923	679.5747	1840.219	1198
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1295	46.6154	622.6042	1846.6189	3617	83.0241	0.8657	1.1551	615.5229	1845.2736	2330
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1241	46.4866	557.2865	1852.3114	3453	89.8721	0.8398	1.1907	561.8884	1848.1189	2220
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1342	48.3735	544.4545	1891.38	2939	93.0484	0.5317	1.8807	545.5857	1892.0934	1611
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1275	47.676	987.6773	297.0192	8177	130.9809	0.901	1.1099	979.1895	289.8713	304
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1332	48.8467	870.5038	215.8206	7168	130.8014	0.7148	1.3989	866.1144	226.5209	4796
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1302	47.2969	940.9324	198.1298	6390	122.1229	0.8072	1.2389	952.2066	209.4293	3722
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1896	53.7122	902.981	164.7853	8984	126.6057	0.8135	1.2293	899.6222	141.6128	5227
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1681	58.4123	1014.152	148.5268	8948	143.4503	0.6075	1.646	1006.2605	143.4323	5843
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	874	38.6005	1056.667	219.5252	3389	97.17	0.6607	1.5135	1045.3593	213.8131	2463
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1440	47.676	1166.4333	249.5861	6155	108.5219	0.8981	1.1134	1155.423	262.9395	4422
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1340	49.0306	1241.3634	244.8082	6586	111.4002	0.8995	1.1118	1255.2416	242.0138	5221
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1196	44.9444	1290.0711	336.2768	4634	105.5462	0.5789	1.7274	1293.1293	331.3774	3444
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1482	54.3415	1348.1552	321.7314	5530	108.7244	0.6428	1.5556	1348.3378	330.1112	4049
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1046	44.5533	1418.7725	350.4216	3639	90.7359	0.6712	1.49	1409.3865	352.5297	2598
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1240	52.1536	1446.2839	383.8484	3283	81.5414	0.7238	1.3815	1454.4433	391.2323	2057
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1058	41.3038	1423.3573	424.0227	2731	82.3772	0.5701	1.7542	1423.9112	424.7439	1681
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1059	47.2017	1383.5822	430.754	4036	101.5185	0.5163	1.9368	1377.5218	423.5553	2987
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1439	48.3735	1316.8231	437.5479	4021	104.2017	0.5609	1.783	1321.0829	426.1809	2584
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1127	44.9444	1435.1539	491.9419	3266	87.3155	0.5761	1.7359	1430.6895	494.0796	2148
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1856	56.9386	1478.3561	471.4386	6190	102.489	0.8317	1.2023	1490.3257	469.2368	4323
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1301	45.6508	1585.1341	505.6337	4575	84.8999	0.8998	1.1114	1575.4515	493.3597	3106
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1409	51.4198	1545.7761	409.0912	5814	105.6504	0.9219	1.0847	1539.2747	414.5803	4355
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1117	54.4059	1611.6817	419.4087	3359	88.4138	0.6889	1.4516	1604.55	421.1815	2242
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1028	45.4863	1638.5554	462.0165	3310	90.377	0.619	1.6156	1640.4795	464.0178	2294
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1665	56.921	1668.0964	407.8922	5044	94.2444	0.9019	1.1088	1677.3182	405.1622	3373
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1269	48.2701	1713.3061	470.5244	4408	88.2043	0.8757	1.1419	1710.6887	467.3832	3146
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1138	47.4342	1631.4086	516.0009	3327	87.2353	0.7559	1.3229	1640.6674	519.0966	2200
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1173	46.5296	1704.055	533.3696	4230	94.2019	0.8118	1.2318	1697.491	533.1404	3061
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1169	49.7695	1597.9474	547.8687	2360	71.1688	0.7878	1.2694	1600.7441	553.2864	1202
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	936	44.5982	1624.6442	595.3996	3755	85.6154	0.6917	1.4458	1629.5383	592.0955	2824
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1229	48.8774	1709.1542	588.9158	3478	90.471	0.6247	1.6008	1704.7179	585.8191	2258
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1304	44.4185	1671.7239	645.1457	4488	96.1873	0.8069	1.2393	1675.9026	650.0557	3146
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1875	58.3095	735.756	176.3341	4609	110.9414	0.6079	1.645	729.5592	179.1511	2720
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1565	52.3927	708.7409	234.5294	7817	119.3315	0.9297	1.0757	719.5936	253.0445	5767
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1261	48.4665	790.5571	178.7887	7706	152.4106	0.4397	2.2744	800.7161	184.2348	5395
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1323	44.7214	587.8152	145.4924	5358	98.4784	0.9359	1.0685	596.5202	144.4991	3943
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1334	47.927	655.1072	208.599	6168	104.3456	0.884	1.1312	649.2143	201.1851	4338
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1283	48.1041	549.8016	182.2327	3938	101.2126	0.6169	1.621	554.8367	185.6402	2570
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1764	54.5894	500.3668	193.5454	6073	112.7209	0.7131	1.4023	490.8214	189.7533	4311
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1225	45.8803	515.2306	306.3073	3354	86.6487	0.688	1.4535	514.8572	301.023	2137
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1209	46.3249	564.4049	303.4545	3964	87.4185	0.9656	1.0356	571.0358	309.6675	2747
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1283	50.01	502.387	360.6169	5613	107.5639	0.7259	1.3776	501.7255	371.0979	4036
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1184	48.1041	464.0878	316.1106	3826	87.3212	0.9376	1.0666	455.545	320.0159	2650
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1482	50.8035	391.6619	360.1262	5693	96.2081	0.8843	1.1309	399.8919	361.5499	4039
