EXP_ID	FILES_KEY	CLASS	NUCL.dna.AREA	NUCL.dna.INT_MEAN	NUCL.dna.INT_STDEV	NUCL.dna.INT_MEDIAN	NUCL.dna.FERET	NUCL.dna.INT_DENSITY	NUCL.dna.RND	NUCL.dna.ASPECTRATIO	NUCL.dna.X	NUCL.dna.Y	VORO.dna.AREA	VORO.dna.INT_MEAN	VORO.dna.INT_STDEV	VORO.dna.INT_MEDIAN	VORO.dna.FERET	VORO.dna.INT_DENSITY	VORO.dna.RND	VORO.dna.ASPECTRATIO	VORO.dna.X	VORO.dna.Y	CYTO.dna.INT_MEAN	CYTO.dna.FERET	CYTO.dna.AREA	NUCL.protein3.AREA	NUCL.protein3.INT_MEAN	NUCL.protein3.INT_STDEV	NUCL.protein3.INT_MEDIAN	NUCL.protein3.FERET	NUCL.protein3.INT_DENSITY	NUCL.protein3.RND	NUCL.protein3.ASPECTRATIO	NUCL.protein3.X	NUCL.protein3.Y	VORO.protein3.AREA	VORO.protein3.INT_MEAN	VORONOI.protein3.INT_STDEV	VORONOI.protein3.INT_MEDIAN	VORONOI.protein3.FERET	VORONOI.protein3.INT_DEN	VORONOI.protein3.ROUND	VORONOI.protein3.AR	VORONOI.protein3.CENTRE_X	VORONOI.protein3.CENTRE_Y	CYTO.protein3.INT_MEDIAN_VOROONLY	CYTO.protein3.FERET	CYTO.protein3.AREA
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1193	3021.8139	795.7997	3120	46.3249	3605024	0.8374	1.1942	987.6995	1709.4623	2590	1707.1703	1372.4771	1359	69.5701	4421571	0.6729	1.4862	995.8085	1711.0089	344	69.5701	1406	1193	108.1668	39.2961	106	46.3249	129043	0.8374	1.1942	987.6995	1709.4623	2590	147.4483	59.2233	141	69.5701	381891	0.6729	1.4862	995.8085	1711.0089	175	69.5701	1406
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1167	3170.8021	806.4522	3355	45.618	3700326	0.7491	1.335	987.1512	1755.4366	2785	1637.6	1444.4655	1042	81.0247	4560716	0.6597	1.5157	996.8472	1757.6124	310	81.0247	1629	1167	137.0857	48.6095	134	45.618	159979	0.7491	1.335	987.1512	1755.4366	2785	182.8377	59.0971	189	81.0247	509203	0.6597	1.5157	996.8472	1757.6124	216	81.0247	1629
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1066	3149.6445	652.1251	3266	41.1096	3357521	0.9152	1.0927	934.0253	1646.0216	2644	1618.3196	1374.3454	1109	68.0661	4278837	0.932	1.073	936.9017	1646.9081	344	68.0661	1584	1066	87.0281	29.7431	86	41.1096	92772	0.9152	1.0927	934.0253	1646.0216	2644	122.6059	45.837	119	68.0661	324170	0.932	1.073	936.9017	1646.9081	142	68.0661	1584
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1096	2864.3148	514.2636	3018	46.1736	3139289	0.7827	1.2776	893.01	1668.0392	2596	1622.0586	1219.4105	1447	71.5122	4210864	0.7058	1.4168	892.792	1665.6949	372	71.5122	1509	1096	99.3595	34.7154	97	46.1736	108898	0.7827	1.2776	893.01	1668.0392	2596	132.4022	47.4198	129	71.5122	343716	0.7058	1.4168	892.792	1665.6949	156	71.5122	1509
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1514	2360.4128	461.6208	2474	56.2228	3573665	0.6347	1.5754	859.6466	1689.4406	4278	1142.9184	989.5712	601	97.7446	4889405	0.6238	1.6032	853.1823	1696.593	283	97.7446	2771	1514	103.5826	38.2396	100	56.2228	156824	0.6347	1.5754	859.6466	1689.4406	4278	179.4427	72.3842	186	97.7446	767656	0.6238	1.6032	853.1823	1696.593	227	97.7446	2771
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1152	3089.4896	748.1788	3235	53.8145	3559092	0.4787	2.0891	892.2873	1771.1276	4276	1149.1728	1284.1392	343	95.1315	4913863	0.6877	1.454	883.7577	1770.6165	281	95.1315	3139	1152	137.5156	47.0252	133	53.8145	158418	0.4787	2.0891	892.2873	1771.1276	4276	141.6132	72.3781	128	95.1315	605538	0.6877	1.454	883.7577	1770.6165	117	95.1315	3110
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1461	2491.1253	457.707	2605	50.1199	3639534	0.7888	1.2678	775.0414	1731.4384	3538	1341.5653	1053.8868	1029	87.4185	4746458	0.6753	1.4808	774.6159	1723.9282	306	87.4185	2088	1461	121.3854	51.0354	116	50.1199	177344	0.7888	1.2678	775.0414	1731.4384	3538	191.3711	82.0983	188	87.4185	677071	0.6753	1.4808	774.6159	1723.9282	246	87.4185	2088
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1268	2733.8021	499.1139	2842	44.9444	3466461	0.8664	1.1542	732.4756	1674.9456	3603	1284.9342	1152.6098	675	84.534	4629618	0.6864	1.4569	726.3165	1679.8311	292	84.534	2343	1268	118.9251	44.4366	113	44.9444	150797	0.8664	1.1542	732.4756	1674.9456	3603	188.3486	71.4684	191	84.534	678620	0.6864	1.4569	726.3165	1679.8311	227	84.534	2343
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1085	3246.9438	751.3623	3468	43.566	3522934	0.7622	1.312	729.7065	1756.1876	2542	1748.9009	1429.8521	1318	72.111	4445706	0.7919	1.2627	725.118	1755.6751	399	72.111	1468	1085	106.376	35.3882	104	43.566	115418	0.7622	1.312	729.7065	1756.1876	2542	142.3737	49.6486	140	72.111	361914	0.7919	1.2627	725.118	1755.6751	166	72.111	1468
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1204	2905.9676	546.7844	3107	42.8019	3498785	0.8695	1.1501	586.8895	1770.8912	3708	1285.0796	1215.0041	600	80.1561	4765075	0.8358	1.1964	589.3937	1773.8492	291	80.1561	2508	1204	100.9626	41.3657	96	42.8019	121559	0.8695	1.1501	586.8895	1770.8912	3708	151.9213	59.2899	153	80.1561	563324	0.8358	1.1964	589.3937	1773.8492	176	80.1561	2508
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1339	2623.0754	473.6664	2634	43.6005	3512298	0.9296	1.0757	620.9712	1711.7726	4239	1166.2097	1073.6142	536	84.8646	4943563	0.9379	1.0662	622.5073	1713.901	313	84.8646	2905	1339	137.9432	67.1396	122	43.6005	184706	0.9296	1.0757	620.9712	1711.7726	4239	222.9056	109.2773	204	84.8646	944897	0.9379	1.0662	622.5073	1713.901	248	84.8646	2905
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1291	2700.8071	637.2901	2873	49.6488	3486742	0.7716	1.2961	554.2359	1720.5751	3183	1452.7289	1150.4195	1070	82.4924	4624036	0.711	1.4064	559.7554	1718.9006	409	82.4924	1903	1291	156.5988	49.5997	151	49.6488	202169	0.7716	1.2961	554.2359	1720.5751	3183	222.525	91.668	210	82.4924	708297	0.711	1.4064	559.7554	1718.9006	243	82.4924	1903
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1450	2583.3814	595.5927	2759	51.5461	3745903	0.7875	1.2699	506.4414	1749.2117	2419	1886.5473	1007.7084	1932	65.9242	4563558	0.812	1.2315	509.025	1752.3024	734	65.9242	976	1450	134.9007	42.6948	130	51.5461	195606	0.7875	1.2699	506.4414	1749.2117	2419	147.6027	44.9661	144	65.9242	357051	0.812	1.2315	509.025	1752.3024	157	65.9242	976
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1273	2789.1359	560.2335	2881	47.1275	3550570	0.755	1.3245	533.3539	1793.5134	3234	1464.213	1171.6871	1060	76.896	4735265	0.8357	1.1966	534.4737	1795.7279	407	76.896	1965	1273	103.6041	32.314	101	47.1275	131888	0.755	1.3245	533.3539	1793.5134	3234	132.9227	42.6669	132	76.896	429872	0.8357	1.1966	534.4737	1795.7279	149	76.896	1965
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1077	3018.4364	857.2203	3277	44.2832	3250856	0.7815	1.2796	493.3152	1715.4239	1986	2086.5866	1300.4912	2041	66.0076	4143961	0.7294	1.371	491.0609	1711.5252	711	66.0076	926	1077	159.1773	57.2373	152	44.2832	171434	0.7815	1.2796	493.3152	1715.4239	1986	209.8374	85.7	200	66.0076	416737	0.7294	1.371	491.0609	1711.5252	252	66.0076	926
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1222	2842.392	594.5111	2991	44.4185	3473403	0.8095	1.2353	468.9664	1793.4877	3173	1469.4582	1194.5746	1030	82.0061	4662591	0.7772	1.2866	464.8435	1796.0607	430	82.0061	1954	1222	108.1588	33.6716	106	44.4185	132170	0.8095	1.2353	468.9664	1793.4877	3173	143.2272	47.6047	140	82.0061	454460	0.7772	1.2866	464.8435	1796.0607	159	82.0061	1954
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1266	2783.4502	663.3914	2912	48.2701	3523848	0.7859	1.2724	491.1359	1845.6288	3384	1432.6918	1185.6159	982	80.895	4848229	0.8559	1.1683	495.474	1848.2665	400	80.895	2129	1266	130.1003	40.7426	128	48.2701	164707	0.7859	1.2724	491.1359	1845.6288	3384	178.375	60.9804	176	80.895	603621	0.8559	1.1683	495.474	1848.2665	200	80.895	2129
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1263	2751.4093	624.9259	2860	50.2494	3475030	0.6881	1.4532	412.5934	1836.7478	3947	1223.55	1159.4537	618	87.0919	4829352	0.8412	1.1888	407.5986	1828.3941	273	87.0919	2690	1263	117.1465	41.2525	114	50.2494	147956	0.6881	1.4532	412.5934	1836.7478	3947	157.3043	49.7315	158	87.0919	620880	0.8412	1.1888	407.5986	1828.3941	176	87.0919	2690
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1530	2159.8908	357.8736	2230	54.7449	3304633	0.7839	1.2756	386.0719	1743.0712	3606	1281.3361	874.7662	1251	90.05	4620498	0.6943	1.4404	393.6536	1746.5316	387	90.05	2086	1530	170.068	35.1753	169	54.7449	260204	0.7839	1.2756	386.0719	1743.0712	3606	187.8317	41.9031	187	90.05	677321	0.6943	1.4404	393.6536	1746.5316	203	90.05	2086
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1341	2669.4929	609.2251	2839	51.8652	3579790	0.672	1.4881	435.5813	1684.635	3432	1381.5653	1142.694	931	81.5966	4741532	0.8481	1.1791	437.7156	1687.7931	356	81.5966	2097	1341	201.692	47.6634	195	51.8652	270469	0.672	1.4881	435.5813	1684.635	3432	241.484	66.325	233	81.5966	828773	0.8481	1.1791	437.7156	1687.7931	255	81.5966	2097
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1083	3255.5503	863.2396	3504	46.5296	3525761	0.6893	1.4507	519.6173	1687.5628	2824	1586.8924	1451.769	818	79.404	4481384	0.7423	1.3472	519.2256	1678.6944	377	79.404	1749	1083	200.1145	70.8927	190	46.5296	216724	0.6893	1.4507	519.6173	1687.5628	2824	301.0482	109.1914	314	79.404	850160	0.7423	1.3472	519.2256	1678.6944	383	79.404	1749
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1167	2930.1748	723.1604	3142	45.8039	3419514	0.8876	1.1266	467.8402	1635.0416	3275	1391.8418	1263.7412	753	85.0941	4558282	0.6675	1.4981	468.4166	1640.9864	345	85.0941	2120	1167	158.3873	59.4328	155	45.8039	184838	0.8876	1.1266	467.8402	1635.0416	3275	245.5597	92.267	247	85.0941	804208	0.6675	1.4981	468.4166	1640.9864	288	85.0941	2120
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1160	2955.3112	787.2573	3183	46.8615	3428161	0.8779	1.1391	459.9043	1596.9336	2252	1855.5995	1317.7591	1700	68.7677	4178810	0.6714	1.4893	458.8917	1596.806	470	68.7677	1106	1160	210.8905	67.2894	204	46.8615	244633	0.8779	1.1391	459.9043	1596.9336	2252	256.1044	76.8935	262	68.7677	576747	0.6714	1.4893	458.8917	1596.806	296	68.7677	1106
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1243	2634.9228	611.6314	2782	48.8262	3275209	0.7283	1.3731	457.541	1555.1629	2602	1634.1872	1091.4965	1446	75.1798	4252155	0.7094	1.4096	455.5573	1554.5669	618	75.1798	1368	1243	178.28	59.4448	172	48.8262	221602	0.7283	1.3731	457.541	1555.1629	2602	223.309	71.7528	223	75.1798	581050	0.7094	1.4096	455.5573	1554.5669	252	75.1798	1368
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1386	2433.9048	489.2688	2588	46.3897	3373392	0.8864	1.1281	474.6017	1513.5974	2782	1548.1736	996.0733	1485	71.1688	4307019	0.7707	1.2975	475.1499	1511.9242	498	71.1688	1409	1386	139.7504	46.699	133	46.3897	193694	0.8864	1.1281	474.6017	1513.5974	2782	186.7699	65.5847	189	71.1688	519594	0.7707	1.2975	475.1499	1511.9242	224	71.1688	1409
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1082	3089.2015	771.6574	3240	41.4005	3342516	0.9297	1.0756	532.4723	1520.4945	2292	1802.8617	1368.6045	1519	77.4145	4132159	0.746	1.3405	535.6658	1523.0048	478	77.4145	1221	1082	151.2052	36.2382	151	41.4005	163604	0.9297	1.0756	532.4723	1520.4945	2292	174.2234	56.101	170	77.4145	399320	0.746	1.3405	535.6658	1523.0048	205	77.4145	1221
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1104	2922.0951	708.1299	3201	43.2666	3225993	0.9208	1.086	527.1947	1484.1123	2520	1592.9397	1314.2726	1215	75.8024	4014208	0.7465	1.3395	534.2623	1481.8484	306	75.8024	1427	1104	118.4493	41.3716	112	43.2666	130768	0.9208	1.086	527.1947	1484.1123	2520	157.3762	56.4594	157	75.8024	396588	0.7465	1.3395	534.2623	1481.8484	189	75.8024	1427
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1009	2752.5144	745.7801	2946	48.7955	2777287	0.7454	1.3415	665.4088	1481.5813	1741	2133.2303	1120.0519	2305	64.4981	3713954	0.6568	1.5225	663.0853	1486.5821	912	64.4981	741	1009	209.2953	59.7742	203	48.7955	211179	0.7454	1.3415	665.4088	1481.5813	1741	255.7829	92.3339	243	64.4981	445318	0.6568	1.5225	663.0853	1486.5821	315	64.4981	741
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1185	2867.8886	1025.6737	2990	47.5395	3398448	0.8562	1.1679	672.4266	1447.8932	1634	2286.1187	1306.4487	2196	54.4518	3735518	0.9178	1.0896	668.7742	1444.1334	617	54.4518	461	1185	214.7722	50.813	209	47.5395	254505	0.8562	1.1679	672.4266	1447.8932	1634	234.6836	58.7782	230	54.4518	383473	0.9178	1.0896	668.7742	1444.1334	285	54.4518	461
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1309	2449.7097	447.088	2503	48.8365	3206670	0.7771	1.2869	709.9393	1422.5413	2906	1438.9415	1032.4345	1375	77.8781	4181564	0.7479	1.337	712.4649	1415.9907	335	77.8781	1605	1309	117.6203	50.6764	109	48.8365	153965	0.7771	1.2869	709.9393	1422.5413	2906	154.8018	58.5148	151	77.8781	449854	0.7479	1.337	712.4649	1415.9907	178	77.8781	1605
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1762	3103.597	1056.2793	3484	57.0088	5468538	0.7592	1.3171	744.9279	1456.3235	2657	2329.8092	1403.9582	2079	74.7262	6190303	0.8345	1.1984	746.6505	1454.2358	758	74.7262	908	1762	424.2168	57.3382	424	57.0088	747470	0.7592	1.3171	744.9279	1456.3235	2657	389.5408	78.5007	397	74.7262	1035010	0.8345	1.1984	746.6505	1454.2358	318	74.7262	908
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1045	3208.9483	817.4805	3534	43.4166	3353351	0.7575	1.3202	782.3766	1431.7373	2425	1688.5348	1475.5006	1198	81.0062	4094697	0.5266	1.8989	779.4621	1426.187	274	81.0062	1394	1045	199.0555	55.5258	190	43.4166	208013	0.7575	1.3202	782.3766	1431.7373	2425	199.2285	57.9068	189	81.0062	483129	0.5266	1.8989	779.4621	1426.187	181	81.0062	1394
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1183	2778.6475	501.1054	2912	49.0306	3287140	0.6529	1.5315	801.9455	1497.7536	2685	1568.4268	1177.6712	1309	68.7677	4211226	0.9567	1.0453	801.4322	1494.2117	374	68.7677	1510	1183	122.9366	44.1288	115	49.0306	145434	0.6529	1.5315	801.9455	1497.7536	2685	176.9236	76.5297	161	68.7677	475040	0.9567	1.0453	801.4322	1494.2117	231	68.7677	1510
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	811	3415.4624	790.7403	3803	39.2046	2769940	0.8022	1.2465	749.4051	1494.3533	1745	2110.9736	1452.5621	1905	55.9017	3683649	0.9414	1.0623	750.6891	1498.0215	698	55.9017	949	811	243.5154	69.8739	241	39.2046	197491	0.8022	1.2465	749.4051	1494.3533	1745	264.9083	71.7574	265	55.9017	462265	0.9414	1.0623	750.6891	1498.0215	273	55.9017	949
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1862	3370.8233	909.9347	4042	59.0762	6276473	0.7763	1.2881	710.7594	1522.051	2869	2420.9627	1510.7431	2544	73.5459	6945742	0.7786	1.2843	711.1863	1524.4557	484	73.5459	1018	1862	259.6155	60.3286	257	59.0762	483404	0.7763	1.2881	710.7594	1522.051	2869	285.8766	67.0029	288	73.5459	820180	0.7786	1.2843	711.1863	1524.4557	327	73.5459	1018
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1273	2796.1995	981.1914	2939	48.2597	3559562	0.895	1.1174	699.7545	1474.0004	1667	2349.844	1194.7257	2333	57.2713	3917190	0.8295	1.2055	701.9733	1475.5432	670	57.2713	405	1273	205.458	48.5533	202	48.2597	261548	0.895	1.1174	699.7545	1474.0004	1667	220.5165	55.6448	215	57.2713	367601	0.8295	1.2055	701.9733	1475.5432	264	57.2713	405
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1139	2919.5206	772.5238	3109	43.8634	3325334	0.8355	1.1969	656.2533	1540.212	2326	1767.687	1289.7659	1507	71.0634	4111640	0.6675	1.4982	660.6887	1544.0555	468	71.0634	1193	1139	244.0931	74.3112	239	43.8634	278022	0.8355	1.1969	656.2533	1540.212	2326	312.2455	92.9092	324	71.0634	726283	0.6675	1.4982	660.6887	1544.0555	377	71.0634	1193
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1206	2910.5174	740.3334	3150	45.4533	3510084	0.9002	1.1109	709.5539	1568.2645	2556	1667.9996	1324.7751	1379	72.4431	4263407	0.652	1.5337	716.4883	1570.036	346	72.4431	1358	1206	201.5796	58.381	195	45.4533	243105	0.9002	1.1109	709.5539	1568.2645	2556	248.1311	70.3193	251	72.4431	634223	0.652	1.5337	716.4883	1570.036	282	72.4431	1358
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1232	2804.5081	781.4357	2935	47.4342	3455154	0.8375	1.194	735.4196	1631.5049	2467	1747.5051	1238.348	1582	66.4003	4311095	0.9325	1.0723	732.1307	1629.1234	532	66.4003	1248	1232	113.6802	52.6516	105	47.4342	140054	0.8375	1.194	735.4196	1631.5049	2467	160.544	69.5475	161	66.4003	396062	0.9325	1.0723	732.1307	1629.1234	211	66.4003	1248
